"id","code","name","definition","level","comments","parent_ids/id","source_id/id","system"
hc_base.subs_code_710610009_hc_vs_substance_code,"710610009","Burkholderia pseudomallei IgM","Immunoglobulin M antibody to Burkholderia pseudomallei (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_120699001_hc_vs_substance_code,"120699001","Rickettsia species antibody","Rickettsia species antibody (substance)",9,,"base.snomed","http://snomed.info"
hc_base.subs_code_710507007_hc_vs_substance_code,"710507007","Rickettsia IgG","Immunoglobulin G antibody to Rickettsia (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_720278004_hc_vs_substance_code,"720278004","Rickettsia africae IgG","Immunoglobulin G antibody to Rickettsia africae (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_720280005_hc_vs_substance_code,"720280005","Rickettsia akari IgG","Immunoglobulin G antibody to Rickettsia akari (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_720282002_hc_vs_substance_code,"720282002","Rickettsia parkeri IgG","Immunoglobulin G antibody to Rickettsia parkeri (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_710508002_hc_vs_substance_code,"710508002","Rickettsia spotted fever group IgG","Immunoglobulin G antibody to Rickettsia spotted fever group (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_710503006_hc_vs_substance_code,"710503006","Rickettsia conorii IgG","Immunoglobulin G antibody to Rickettsia conorii (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710506003_hc_vs_substance_code,"710506003","Rickettsia rickettsii IgG","Immunoglobulin G antibody to Rickettsia rickettsii (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710509005_hc_vs_substance_code,"710509005","Rickettsia typhi IgG","Immunoglobulin G antibody to Rickettsia typhi (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_710510000_hc_vs_substance_code,"710510000","Rickettsia typhus group IgG","Immunoglobulin G antibody to Rickettsia typhus group (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_710505004_hc_vs_substance_code,"710505004","Rickettsia prowazekii IgG","Immunoglobulin G antibody to Rickettsia prowazekii (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710687004_hc_vs_substance_code,"710687004","Rickettsia IgM","Immunoglobulin M antibody to Rickettsia (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_720279007_hc_vs_substance_code,"720279007","Rickettsia africae IgM","Immunoglobulin M antibody to Rickettsia africae (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_720281009_hc_vs_substance_code,"720281009","Rickettsia akari IgM","Immunoglobulin M antibody to Rickettsia akari (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_720283007_hc_vs_substance_code,"720283007","Rickettsia parkeri IgM","Immunoglobulin M antibody to Rickettsia parkeri (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_710688009_hc_vs_substance_code,"710688009","Rickettsia spotted fever group IgM","Immunoglobulin M antibody to Rickettsia spotted fever group (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_710684006_hc_vs_substance_code,"710684006","Rickettsia conorii IgM","Immunoglobulin M antibody to Rickettsia conorii (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710686008_hc_vs_substance_code,"710686008","Rickettsia rickettsii IgM","Immunoglobulin M antibody to Rickettsia rickettsii (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710689001_hc_vs_substance_code,"710689001","Rickettsia typhi IgM","Immunoglobulin M antibody to Rickettsia typhi (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_710690005_hc_vs_substance_code,"710690005","Rickettsia typhus group IgM","Immunoglobulin M antibody to Rickettsia typhus group (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_710685007_hc_vs_substance_code,"710685007","Rickettsia prowazekii IgM","Immunoglobulin M antibody to Rickettsia prowazekii (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_120847001_hc_vs_substance_code,"120847001","Saccharomonospora species antibody","Saccharomonospora species antibody (substance)",9,,"base.snomed","http://snomed.info"
hc_base.subs_code_120848006_hc_vs_substance_code,"120848006","Saccharomonospora viridis antibody","Saccharomonospora viridis antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_710513003_hc_vs_substance_code,"710513003","Saccharomonospora viridis IgG","Immunoglobulin G antibody to Saccharomonospora viridis (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_422212009_hc_vs_substance_code,"422212009","Saccharopolyspora rectivirgula antibody","Saccharopolyspora rectivirgula antibody (substance) aka micropolyspora faeni antibody",9,,"base.snomed","http://snomed.info"
hc_base.subs_code_710514009_hc_vs_substance_code,"710514009","Saccharopolyspora rectivirgula IgG","Immunoglobulin G antibody to Saccharopolyspora rectivirgula (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_120664000_hc_vs_substance_code,"120664000","Salmonella species antibody","Salmonella species antibody (substance)",9,,"base.snomed","http://snomed.info"
hc_base.subs_code_709823000_hc_vs_substance_code,"709823000","Salmonella abortusequi Ab","Antibody to Salmonella abortusequi (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_709824006_hc_vs_substance_code,"709824006","Salmonella abortusovis Ab","Antibody to Salmonella abortusovis (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_720290002_hc_vs_substance_code,"720290002","Salmonella Enteritidis H Ab","Antibody to Salmonella Enteritidis H (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_709825007_hc_vs_substance_code,"709825007","Salmonella pullorum Ab","Antibody to Salmonella pullorum (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_708758001_hc_vs_substance_code,"708758001","Salmonella species IgA","Immunoglobulin A antibody to Salmonella species (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_710516006_hc_vs_substance_code,"710516006","Salmonella IgG","Immunoglobulin G antibody to Salmonella (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_720289006_hc_vs_substance_code,"720289006","Salmonella Enteritidis IgG","Immunoglobulin G antibody to Salmonella Enteritidis (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_710694001_hc_vs_substance_code,"710694001","Salmonella IgM","Immunoglobulin M antibody to Salmonella (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_444079005_hc_vs_substance_code,"444079005","Salmonella enterica subspecies arizonae antibody","Salmonella enterica subspecies arizonae antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_444041000_hc_vs_substance_code,"444041000","Salmonella enterica subspecies enterica serovar Gallinarum antibody","Salmonella enterica subspecies enterica serovar Gallinarum antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_444120008_hc_vs_substance_code,"444120008","Salmonella enterica subspecies enterica serovar Typhimurium antibody","Salmonella enterica subspecies enterica serovar Typhimurium antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_720292005_hc_vs_substance_code,"720292005","Salmonella Typhimurium H Ab","Antibody to Salmonella Typhimurium H (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_304064002_hc_vs_substance_code,"304064002","Salmonella paratyphi antibody","Salmonella paratyphi antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_120861006_hc_vs_substance_code,"120861006","Salmonella serovar Paratyphi A antibody","Salmonella enterica subspecies enterica serovar Paratyphi A antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_120935006_hc_vs_substance_code,"120935006","Salmonella enterica subspecies enterica serovar Paratyphi A O antibody","Salmonella enterica subspecies enterica serovar Paratyphi A O antibody (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_120933004_hc_vs_substance_code,"120933004","Salmonella paratyphi A, H antibody","Salmonella paratyphi A, H antibody (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_120860007_hc_vs_substance_code,"120860007","Salmonella enterica subspecies enterica serovar Paratyphi B antibody","Salmonella enterica subspecies enterica serovar Paratyphi B antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_120931002_hc_vs_substance_code,"120931002","Salmonella enterica subspecies enterica serovar Paratyphi B H antibody","Salmonella enterica subspecies enterica serovar Paratyphi B H antibody (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_120936007_hc_vs_substance_code,"120936007","Salmonella enterica subspecies enterica serovar Paratyphi B O antibody","Salmonella enterica subspecies enterica serovar Paratyphi B O antibody (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_259845001_hc_vs_substance_code,"259845001","Salmonella enterica subspecies enterica serovar Paratyphi C antibody","Salmonella enterica subspecies enterica serovar Paratyphi C antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_120934005_hc_vs_substance_code,"120934005","Salmonella enterica subspecies enterica serovar Paratyphi C H antibody","Salmonella enterica subspecies enterica serovar Paratyphi C H antibody (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_120937003_hc_vs_substance_code,"120937003","Salmonella enterica subspecies enterica serovar Paratyphi C O antibody","Salmonella enterica subspecies enterica serovar Paratyphi C O antibody (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_259843008_hc_vs_substance_code,"259843008","Salmonella typhi antibody","Salmonella typhi antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_120932009_hc_vs_substance_code,"120932009","Salmonella enterica subspecies enterica serovar Typhi H antibody","Salmonella enterica subspecies enterica serovar Typhi H antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116937005_hc_vs_substance_code,"116937005","Salmonella typhi group D, H antibody","Salmonella typhi group D, H antibody (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_120938008_hc_vs_substance_code,"120938008","Salmonella enterica subspecies enterica serovar Typhi O antibody","Salmonella enterica subspecies enterica serovar Typhi O antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116936001_hc_vs_substance_code,"116936001","Salmonella typhi group D, O antibody","Salmonella typhi group D, O antibody (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_259844002_hc_vs_substance_code,"259844002","Salmonella typhi Vi antibody","Salmonella typhi Vi antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_444015006_hc_vs_substance_code,"444015006","Shigella dysenteriae antibody","Shigella dysenteriae antibody (substance)",9,,"base.snomed","http://snomed.info"
hc_base.subs_code_120818008_hc_vs_substance_code,"120818008","Shigella species antibody","Shigella species antibody (substance)",9,,"base.snomed","http://snomed.info"
hc_base.subs_code_120971007_hc_vs_substance_code,"120971007","Shigella boydii antibody","Shigella boydii antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_120972000_hc_vs_substance_code,"120972000","Shigella flexneri antibody","Shigella flexneri antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_120973005_hc_vs_substance_code,"120973005","Shigella sonnei antibody","Shigella sonnei antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_120793007_hc_vs_substance_code,"120793007","Spirillum species antibody","Spirillum species antibody (substance)",9,,"base.snomed","http://snomed.info"
hc_base.subs_code_120794001_hc_vs_substance_code,"120794001","Spirillum minus antibody","Spirillum minus antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_120903006_hc_vs_substance_code,"120903006","Staphylococcus species antibody","Staphylococcus species antibody (substance)",9,,"base.snomed","http://snomed.info"
hc_base.subs_code_120904000_hc_vs_substance_code,"120904000","Staphylococcus aureus antibody","Staphylococcus aureus antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_720299001_hc_vs_substance_code,"720299001","Staphylococcus aureus enterotoxin B Ab","Antibody to Staphylococcus aureus enterotoxin B (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_720300009_hc_vs_substance_code,"720300009","Staphylococcus aureus toxin 1 Ab","Antibody to Staphylococcus aureus toxin 1 (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_259846000_hc_vs_substance_code,"259846000","Staphylococcus aureus hemolysin antibody","Staphylococcus aureus hemolysin antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_120888001_hc_vs_substance_code,"120888001","Teichoic acid antibody","Teichoic acid antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_120795000_hc_vs_substance_code,"120795000","Streptobacillus species antibody","Streptobacillus species antibody (substance)",9,,"base.snomed","http://snomed.info"
hc_base.subs_code_120796004_hc_vs_substance_code,"120796004","Streptobacillus moniliformis antibody","Streptobacillus moniliformis antibody (substance)",9,,"base.snomed","http://snomed.info"
hc_base.subs_code_120677009_hc_vs_substance_code,"120677009","Streptococcus species antibody","Streptococcus species antibody (substance)",9,,"base.snomed","http://snomed.info"
hc_base.subs_code_120678004_hc_vs_substance_code,"120678004","Streptococcus pneumoniae antibody","Streptococcus pneumoniae antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_709835001_hc_vs_substance_code,"709835001","Streptococcus pneumoniae 18 Ab","Antibody to Streptococcus pneumoniae 18 (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_710535006_hc_vs_substance_code,"710535006","Streptococcus pneumoniae IgG","Immunoglobulin G antibody to Streptococcus pneumoniae (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_710520005_hc_vs_substance_code,"710520005","Streptococcus pneumoniae 1 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 1 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710521009_hc_vs_substance_code,"710521009","Streptococcus pneumoniae 12 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 12 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710522002_hc_vs_substance_code,"710522002","Streptococcus pneumoniae 14 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 14 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_720303006_hc_vs_substance_code,"720303006","Streptococcus pneumoniae 17 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 17 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_720304000_hc_vs_substance_code,"720304000","Streptococcus pneumoniae 18 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 18 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710523007_hc_vs_substance_code,"710523007","Streptococcus pneumoniae 19 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 19 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_720305004_hc_vs_substance_code,"720305004","Streptococcus pneumoniae 2 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 2 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_720306003_hc_vs_substance_code,"720306003","Streptococcus pneumoniae 20 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 20 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_720307007_hc_vs_substance_code,"720307007","Streptococcus pneumoniae 22 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 22 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710524001_hc_vs_substance_code,"710524001","Streptococcus pneumoniae 23 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 23 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710525000_hc_vs_substance_code,"710525000","Streptococcus pneumoniae 26 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 26 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710526004_hc_vs_substance_code,"710526004","Streptococcus pneumoniae 3 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 3 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_720308002_hc_vs_substance_code,"720308002","Streptococcus pneumoniae 34 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 34 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710527008_hc_vs_substance_code,"710527008","Streptococcus pneumoniae 4 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 4 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_720309005_hc_vs_substance_code,"720309005","Streptococcus pneumoniae 43 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 43 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_720310000_hc_vs_substance_code,"720310000","Streptococcus pneumoniae 5 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 5 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710528003_hc_vs_substance_code,"710528003","Streptococcus pneumoniae 51 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 51 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710529006_hc_vs_substance_code,"710529006","Streptococcus pneumoniae 56 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 56 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710530001_hc_vs_substance_code,"710530001","Streptococcus pneumoniae 6 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 6 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710531002_hc_vs_substance_code,"710531002","Streptococcus pneumoniae 7 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 7 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710532009_hc_vs_substance_code,"710532009","Streptococcus pneumoniae 8 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 8 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_710533004_hc_vs_substance_code,"710533004","Streptococcus pneumoniae 9 IgG","Immunoglobulin G antibody to Streptococcus pneumoniae 9 (substance)",12,,"base.snomed","http://snomed.info"
hc_base.subs_code_720311001_hc_vs_substance_code,"720311001","Streptococcus pneumoniae capsular polysaccharide IgG","Immunoglobulin G antibody to Streptococcus pneumoniae capsular polysaccharide (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_710697008_hc_vs_substance_code,"710697008","Streptococcus pneumoniae IgM","Immunoglobulin M antibody to Streptococcus pneumoniae (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116962005_hc_vs_substance_code,"116962005","Streptococcus pneumoniae 26 antibody","Streptococcus pneumoniae 26 antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116961003_hc_vs_substance_code,"116961003","Streptococcus pneumoniae 6 antibody","Streptococcus pneumoniae 6 antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116963000_hc_vs_substance_code,"116963000","Streptococcus pneumoniae 6A antibody","Streptococcus pneumoniae 6A antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116928005_hc_vs_substance_code,"116928005","Streptococcus pneumoniae serogroup 12 antibody","Streptococcus pneumoniae serogroup 12 antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116929002_hc_vs_substance_code,"116929002","Streptococcus pneumoniae serogroup 19 antibody","Streptococcus pneumoniae serogroup 19 antibody (substance) aka streptococcus pneumoniae 19 antibody",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116930007_hc_vs_substance_code,"116930007","Streptococcus pneumoniae serogroup 23 antibody","Streptococcus pneumoniae serogroup 23 antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116877001_hc_vs_substance_code,"116877001","Streptococcus pneumoniae serogroup 7 antibody","Streptococcus pneumoniae serogroup 7 antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_444049003_hc_vs_substance_code,"444049003","Streptococcus pneumoniae serogroup 9 antibody","Streptococcus pneumoniae serogroup 9 antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116878006_hc_vs_substance_code,"116878006","Streptococcus pneumoniae serotype 1 antibody","Streptococcus pneumoniae serotype 1 antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116879003_hc_vs_substance_code,"116879003","Streptococcus pneumoniae serotype 12F antibody","Streptococcus pneumoniae serotype 12F antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_120679007_hc_vs_substance_code,"120679007","Streptococcus pneumoniae serotype 14 antibody","Streptococcus pneumoniae serotype 14 antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116927000_hc_vs_substance_code,"116927000","Streptococcus pneumoniae serotype 18C antibody","Streptococcus pneumoniae serotype 18C antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_444142009_hc_vs_substance_code,"444142009","Streptococcus pneumoniae serotype 18F antibody","Streptococcus pneumoniae serotype 18F antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116880000_hc_vs_substance_code,"116880000","Streptococcus pneumoniae serotype 19F antibody","Streptococcus pneumoniae serotype 19F antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116888007_hc_vs_substance_code,"116888007","Streptococcus pneumoniae serotype 23F antibody","Streptococcus pneumoniae serotype 23F antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116870004_hc_vs_substance_code,"116870004","Streptococcus pneumoniae serotype 3 antibody","Streptococcus pneumoniae serotype 3 antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116889004_hc_vs_substance_code,"116889004","Streptococcus pneumoniae serotype 4 antibody","Streptococcus pneumoniae serotype 4 antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116931006_hc_vs_substance_code,"116931006","Streptococcus pneumoniae serotype 51 antibody","Streptococcus pneumoniae serotype 51 antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116876005_hc_vs_substance_code,"116876005","Streptococcus pneumoniae serotype 56 antibody","Streptococcus pneumoniae serotype 56 antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116933009_hc_vs_substance_code,"116933009","Streptococcus pneumoniae serotype 6B antibody","Streptococcus pneumoniae serotype 6B antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_120683007_hc_vs_substance_code,"120683007","Streptococcus pneumoniae serotype 7F antibody","Streptococcus pneumoniae serotype 7F antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116890008_hc_vs_substance_code,"116890008","Streptococcus pneumoniae serotype 8 antibody","Streptococcus pneumoniae serotype 8 antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_120880008_hc_vs_substance_code,"120880008","Streptococcus pneumoniae serotype 9N antibody","Streptococcus pneumoniae serotype 9N antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_259847009_hc_vs_substance_code,"259847009","Streptococcus pneumoniae polysaccharide antibody","Streptococcus pneumoniae polysaccharide antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_259848004_hc_vs_substance_code,"259848004","Streptococcus pyogenes antibody","Streptococcus pyogenes antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_259849007_hc_vs_substance_code,"259849007","Anti-DNAse B antibody","Anti-deoxyribonuclease B antibody (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_78460003_hc_vs_substance_code,"78460003","Antistreptolysin O","Antistreptolysin O (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_116875009_hc_vs_substance_code,"116875009","Streptococcus pyogenes enzyme antibody","Streptococcus pyogenes enzyme antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_120797008_hc_vs_substance_code,"120797008","Streptokinase antibody","Streptokinase antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_259851006_hc_vs_substance_code,"259851006","Viridans streptococcus antibody","Viridans streptococcus antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_120782005_hc_vs_substance_code,"120782005","Thermoactinomyces species antibody","Thermoactinomyces species antibody (substance)",9,,"base.snomed","http://snomed.info"
hc_base.subs_code_710539000_hc_vs_substance_code,"710539000","Thermoactinomyces IgG","Immunoglobulin G antibody to Thermoactinomyces (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_710540003_hc_vs_substance_code,"710540003","Thermoactinomyces vulgaris IgG","Immunoglobulin G antibody to Thermoactinomyces vulgaris (substance) aka anti-thermoactinomyces vulgaris IgG",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_120802002_hc_vs_substance_code,"120802002","Thermoactinomyces vulgaris antibody","Thermoactinomyces vulgaris antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_120803007_hc_vs_substance_code,"120803007","Thermoactinomyces sacchari antibody","Thermoactinomyces sacchari antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_120722007_hc_vs_substance_code,"120722007","Treponema species antibody","Treponema species antibody (substance)",9,,"base.snomed","http://snomed.info"
hc_base.subs_code_120723002_hc_vs_substance_code,"120723002","Treponema pallidum antibody","Treponema pallidum antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_710543001_hc_vs_substance_code,"710543001","Treponema pallidum IgG","Immunoglobulin G antibody to Treponema pallidum (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_710700007_hc_vs_substance_code,"710700007","Treponema pallidum IgM","Immunoglobulin M antibody to Treponema pallidum (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_120791009_hc_vs_substance_code,"120791009","Vibrio species antibody","Vibrio species antibody (substance)",9,,"base.snomed","http://snomed.info"
hc_base.subs_code_120792002_hc_vs_substance_code,"120792002","Vibrio cholerae antibody","Vibrio cholerae antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_120676000_hc_vs_substance_code,"120676000","Yersinia species antibody","Yersinia species antibody (substance)",9,,"base.snomed","http://snomed.info"
hc_base.subs_code_708753005_hc_vs_substance_code,"708753005","Yersinia species IgA","Immunoglobulin A antibody to Yersinia species (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_710552005_hc_vs_substance_code,"710552005","Yersinia IgG","Immunoglobulin G antibody to Yersinia (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_710551003_hc_vs_substance_code,"710551003","Yersinia enterocolitica IgG","Immunoglobulin G antibody to Yersinia enterocolitica (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_710711004_hc_vs_substance_code,"710711004","Yersinia IgM","Immunoglobulin M antibody to Yersinia (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_120649000_hc_vs_substance_code,"120649000","Yersinia enterocolitica antibody","Immunoglobulin M antibody to Yersinia enterocolitica (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_120790005_hc_vs_substance_code,"120790005","Yersinia pseudotuberculosis antibody","Yersinia enterocolitica antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_259852004_hc_vs_substance_code,"259852004","Yersinia pestis antibody","Yersinia pestis antibody (substance)",10,,"base.snomed","http://snomed.info"
hc_base.subs_code_708752000_hc_vs_substance_code,"708752000","Yersinia enterocolitica IgA","Immunoglobulin A antibody to Yersinia enterocolitica (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_710710003_hc_vs_substance_code,"710710003","Yersinia enterocolitica IgM","Immunoglobulin M antibody to Yersinia enterocolitica (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_120783000_hc_vs_substance_code,"120783000","Yersinia enterocolitica type O:3 antibody","Yersinia enterocolitica type O:3 antibody (substance)",11,,"base.snomed","http://snomed.info"
hc_base.subs_code_120913003_hc_vs_substance_code,"120913003","Yersinia enterocolitica type O:5 antibody","Yersinia enterocolitica type O:5 antibody (substance)",11,,"base.snomed","http://snomed.info"
